,height,gender
2228,126.37050042386862,Male
2229,129.70815377650123,Male
2230,154.38874844632187,Male
2231,161.67224019744955,Male
2232,141.21087400479135,Male
2233,152.08362795243465,Male
2234,161.60933326616743,Male
2235,187.67884765888485,Male
2236,156.5950858714392,Female
2237,131.64644398003855,Female
2238,154.01357884451576,Male
2239,174.79666894255794,Male
2240,149.20619692571879,Male
2241,129.93862059425797,Male
2242,147.0766505725999,Male
2243,160.68671346692574,Male
2244,171.60446002667115,Male
2245,122.79054365166286,Female
2246,157.0134253141114,Male
2247,143.09899611478744,Male
2248,145.690069596341,Male
2249,172.32579756141328,Male
2250,158.38919961882834,Male
2251,117.42148877402933,Male
2252,151.96694505427743,Female
2253,136.93203531343443,Male
2254,141.81970143274475,Male
2255,128.20998882276623,Male
2256,125.50138555505097,Male
2257,134.35580882552756,Male
2258,152.1647424126075,Female
2259,135.69293822969252,Male
2260,137.53393236879268,Male
2261,147.34487463206233,Male
2262,153.59249740501866,Male
2263,147.60037225872128,Male
2264,158.36065906151933,Male
2265,140.26922083324357,Male
2266,130.2244952462176,Female
2267,149.47781843668253,Male
2268,147.6100987209102,Male
2269,127.62585775260008,Female
2270,126.93237502740962,Female
2271,162.824754515424,Female
2272,117.89612831233678,Male
2273,148.5708292026555,Male
2274,166.19062383616634,Female
2275,145.06197886476662,Female
2276,148.04681592914432,Male
2277,132.43568286065607,Male
2278,133.79742794773074,Male
2279,168.2705814496156,Male
2280,144.77738766606714,Male
2281,161.7113651880424,Female
2282,131.0790044010198,Male
2283,147.2146658462597,Male
2284,159.03255597473162,Male
2285,165.8881585320341,Male
2286,116.93237083044448,Male
2287,167.90270223865028,Female
2288,140.51641676528027,Male
2289,131.3148214840713,Male
2290,131.05407485622473,Male
2291,155.8670911605516,Male
2292,145.30464899866053,Male
2293,124.52317886610703,Male
2294,132.40907168333237,Male
2295,171.0711966124034,Male
2296,130.6377888609247,Female
2297,123.27695296456208,Female
2298,127.46663597890603,Male
2299,130.42546293291932,Male
2300,128.6561605036974,Male
2301,137.8378954486163,Male
2302,152.94173141810904,Female
2303,138.88026206367996,Female
2304,159.47165667519553,Female
2305,142.82136354959576,Female
2306,166.85672738353452,Female
2307,143.85492607623632,Male
2308,133.69585390928307,Male
2309,155.677759212662,Male
2310,144.60144152401784,Male
2311,143.0214357074136,Male
2312,153.26947006910746,Male
2313,142.89932007104122,Male
2314,131.9636275102593,Male
2315,134.45099059637047,Female
2316,134.37026144013365,Male
2317,139.3899964626774,Female
2318,169.20774983571877,Female
2319,129.7829045849598,Male
2320,165.6854758745923,Female
2321,149.6268583421391,Male
2322,169.14574177694197,Male
2323,161.14731405494467,Male
2324,136.6453667499667,Male
2325,146.43821520294514,Male
2326,151.69783158329636,Male
2327,154.2891478398739,Female
2328,159.23682714660853,Male
2329,133.07070493950812,Male
2330,159.88399728411932,Male
2331,135.97716707120992,Male
2332,137.8683410778189,Female
2333,143.12125766818124,Male
2334,157.41300565228963,Male
2335,141.08831155834835,Male
2336,161.60332327348584,Male
2337,147.1455888313475,Male
2338,134.63936506934337,Male
2339,162.31433019950498,Female
2340,122.49748773739277,Male
2341,151.42133672803416,Male
2342,142.40692632268292,Female
2343,138.43790070584978,Female
2344,143.80466917184984,Male
2345,159.35234287831406,Female
2346,128.7459697103406,Male
2347,140.66369411599118,Male
2348,157.53078830501616,Male
2349,143.7478261121723,Male
2350,134.3869759011113,Male
2351,146.04541493388987,Male
2352,137.75964970347462,Female
2353,148.52255643477025,Male
2354,144.668979489092,Female
2355,145.1591097586501,Female
2356,146.83139532136144,Female
2357,131.44888503012143,Male
2358,149.68547683104018,Female
2359,120.80935959248602,Female
2360,161.89164338163383,Male
2361,129.7223906002873,Female
2362,157.83391414380867,Male
2363,145.7423433833765,Male
2364,143.4772951744265,Male
2365,155.7366941465099,Male
2366,175.79401755607108,Male
2367,136.74530339795197,Male
2368,145.42057146810788,Male
2369,163.5989195244407,Male
2370,152.5605920672117,Male
2371,146.2520026204508,Male
2372,134.15112879085993,Female
2373,148.93828458011419,Male
2374,122.20045078420691,Male
2375,158.94671038431036,Female
2376,128.2480037638892,Female
2377,132.91191281771916,Male
2378,127.29173370997273,Male
2379,139.64606305390643,Male
2380,165.55231002854916,Female
2381,150.48223043336256,Male
2382,131.91784764517996,Male
2383,121.04842256344536,Female
2384,151.07136507416155,Male
2385,133.2949495047869,Male
2386,134.09958444908344,Female
2387,139.808014663952,Female
2388,146.8826662707217,Male
2389,163.24401096395286,Female
2390,123.77902990157672,Female
2391,142.50878043777237,Male
2392,130.56275059578454,Male
2393,125.99490730943461,Male
2394,140.26694822658826,Male
2395,156.08439454077114,Female
2396,145.33181521293574,Male
2397,126.76957842655054,Female
2398,136.59292424685148,Male
2399,155.84383440684746,Male
2400,137.9676045314329,Male
2401,151.80858012306675,Male
2402,142.30901103136216,Female
2403,146.03490542336237,Male
2404,147.28548734435685,Female
2405,169.899854885286,Male
2406,141.17482480911724,Male
2407,136.2894209182657,Male
2408,146.81196635704282,Male
2409,169.57633789620292,Male
2410,141.4004211868156,Male
2411,143.32651629637607,Female
2412,145.84250051710302,Male
2413,159.5465732341133,Male
2414,151.87000545215943,Male
2415,135.24746499392728,Female
2416,121.78261123020647,Male
2417,150.4037547886346,Male
2418,129.3594217102158,Male
2419,130.2654437519099,Male
2420,139.6489692312842,Male
2421,122.54551268359518,Male
2422,147.43275494701408,Male
2423,153.22061753342427,Male
2424,169.84960298849833,Male
2425,172.36260742059557,Male
2426,141.25971381769642,Male
2427,141.14558186618376,Female
2428,148.950952581609,Female
2429,137.0343224151313,Male
2430,128.95461586840344,Male
2431,159.2700473338028,Male
2432,146.95705633207788,Male
2433,150.4049351591316,Male
2434,154.65718530663298,Male
2435,148.21523581922105,Male
2436,143.09502681875273,Male
2437,127.50949249497079,Male
2438,139.93355061169638,Female
2439,143.90576910581174,Male
2440,134.8563896146583,Male
2441,131.64197818312647,Male
2442,146.01769817402635,Male
2443,165.2945086865101,Female
2444,149.76849893720603,Male
2445,177.40572948716107,Male
2446,160.9404385409022,Male
2447,144.88550404539143,Male
2448,140.19175631281038,Male
2449,139.49397814426337,Female
2450,122.81751910853818,Male
2451,179.15500753688355,Male
2452,152.81010139447528,Female
2453,148.754710280558,Male
2454,122.51832611020745,Male
2455,137.22359106844726,Female
2456,128.03133550717462,Female
2457,144.09023146878172,Male
2458,129.70767819061825,Male
2459,155.9800155208454,Male
2460,173.03072833831075,Male
2461,121.10932073387566,Female
2462,137.68613568490153,Male
2463,159.1392325951937,Male
2464,156.5536562471627,Female
2465,154.57109438241497,Male
2466,159.1614037612636,Male
2467,135.7805480994941,Male
2468,144.67371697487712,Male
2469,139.03445812296405,Male
2470,142.40355306386118,Male
2471,163.4148062227635,Male
2472,149.02635748682783,Male
2473,152.69618462130362,Male
2474,146.36361440758722,Male
2475,160.87931135315307,Male
2476,138.27018967306591,Female
2477,122.37004755677151,Male
2478,154.64578840832004,Female
2479,157.3828051588571,Female
2480,135.54726947631187,Male
2481,148.98969667475558,Male
2482,134.61584353658708,Male
2483,157.55022172084554,Male
2484,128.38069580939674,Male
2485,128.8642037230625,Female
2486,130.72449679159044,Male
2487,142.7860365722275,Male
2488,155.09843996933864,Male
2489,160.7632846619389,Male
2490,151.6274120962451,Male
2491,135.5254313382923,Male
2492,128.01815178630284,Male
2493,162.07462666382912,Male
2494,136.25051496175033,Male
2495,156.36566194808344,Male
2496,132.8859856511755,Male
2497,127.76879748758284,Male
2498,124.45074391688615,Male
2499,134.81635591461998,Male
2500,131.37466937977644,Female
2501,143.55387071472245,Male
2502,142.50871192918112,Male
2503,146.49825241899018,Male
2504,149.16373362108857,Male
2505,159.47166605218283,Male
2506,151.96187562973887,Male
2507,140.27820536872187,Male
2508,149.42974648546667,Male
2509,147.499614063502,Male
2510,131.7650560529924,Male
2511,141.40284586015304,Male
2512,131.1951942653241,Male
2513,127.43977087811042,Female
2514,111.73965220668416,Male
2515,159.77835475517452,Female
2516,115.65277826217773,Male
2517,169.80722182559566,Male
2518,129.72773618460081,Female
2519,142.55693972483357,Male
2520,140.20982686799638,Male
2521,155.4567882110247,Male
2522,153.76744056756388,Male
2523,153.6416659372094,Male
2524,150.94444560326912,Male
2525,162.91101208841224,Female
2526,145.46407643099292,Male
2527,160.48606972011797,Male
2528,154.26187983333276,Female
2529,132.17480053179182,Male
2530,127.63003027495904,Female
2531,131.6622949942055,Female
2532,124.12416156907494,Female
2533,131.43813740805885,Male
2534,148.22039652347948,Male
2535,148.98847455425366,Male
2536,181.13584981995655,Male
2537,146.63152866928257,Male
2538,169.27845135158287,Female
2539,156.8082394499071,Female
2540,122.90491101886587,Female
2541,163.14029001182968,Male
2542,127.7019616602052,Female
2543,158.89162872340177,Male
2544,146.8212562770505,Male
2545,166.08917511365212,Male
2546,134.72740599403798,Male
2547,150.59581024946021,Female
2548,167.09994087697476,Male
2549,130.86170577644805,Female
2550,152.35775900339587,Male
2551,128.16147240467032,Male
2552,149.25620148521548,Male
2553,148.04148750394643,Male
2554,150.58267986926026,Male
2555,153.2703371155761,Male
2556,144.70430412949793,Male
2557,155.72419343182915,Male
2558,172.67320561195615,Male
2559,138.2262393779168,Male
2560,137.004243546939,Male
2561,183.7118386760627,Male
2562,170.69099285147573,Male
2563,135.65374783023051,Female
2564,161.98276878220884,Female
2565,142.48081075715405,Male
2566,139.80252340642517,Male
2567,133.99392264914252,Female
2568,152.36097366365829,Male
2569,139.37491404045272,Female
2570,146.1324415906665,Female
2571,166.19146864115277,Male
2572,130.27855241005426,Male
2573,142.6816926779706,Male
2574,138.32651740666898,Female
2575,152.63054139648023,Male
2576,136.0926091633416,Female
2577,164.65906438738972,Female
2578,131.02070680370522,Female
2579,125.65874623411389,Male
2580,149.01184352798282,Male
2581,117.54098483484921,Male
2582,148.07154188313075,Male
2583,161.5981279668085,Male
2584,152.90240685875386,Male
2585,114.98910087450811,Male
2586,148.56384872166635,Male
2587,153.44915201265167,Female
2588,154.39151553153962,Male
2589,158.7571051939877,Male
2590,154.92967896569684,Male
2591,124.06859821958113,Female
2592,149.23956961310114,Male
2593,158.3903220787991,Female
2594,119.63858933648052,Male
2595,142.5706490017515,Male
2596,144.23404925633338,Female
2597,142.22459815939118,Male
2598,157.16863765850826,Male
2599,127.82660145966499,Male
2600,145.81386412770752,Male
2601,139.7243870533438,Female
2602,151.17389709476436,Male
2603,123.5483165719888,Female
2604,133.1716294690178,Female
2605,164.20556374191875,Male
2606,127.57391087019136,Male
2607,121.47289672924413,Male
2608,154.84562324964008,Female
2609,142.59197860897442,Male
2610,157.35648985902776,Female
2611,121.16825377734298,Female
2612,125.30616390206484,Male
2613,105.91555248120837,Male
2614,140.30215860705275,Male
2615,128.17427412463982,Male
2616,134.70154219557398,Female
2617,184.43394469351063,Male
2618,148.12217709662897,Female
2619,115.82746188995837,Male
2620,150.09793341480173,Male
2621,137.4169721912241,Female
2622,161.03224654295025,Male
2623,158.92016723455882,Female
2624,127.05740914529707,Female
2625,139.39662295703502,Female
2626,158.96458987222704,Female
2627,136.80428381297756,Male
2628,133.12473944271338,Female
2629,123.22101845434851,Male
2630,162.73575157923358,Male
2631,141.37421196866183,Male
2632,152.79447726585957,Male
2633,139.1117297772249,Female
2634,166.96711540283883,Male
2635,133.6688203438881,Male
2636,171.15517948309218,Male
2637,158.6646923574981,Male
2638,173.02787444015183,Male
2639,136.44785443296382,Male
2640,130.9922359096827,Female
2641,124.75069139726575,Female
2642,143.77251328993836,Female
2643,153.47536353608086,Male
2644,129.90671290518125,Female
2645,167.63785438852014,Male
2646,131.29642339385853,Male
2647,123.81494175419057,Female
2648,155.13366797134287,Male
2649,156.3755030174855,Female
2650,144.15499209906622,Male
2651,134.98306974401987,Female
2652,146.50233473475117,Male
2653,159.54739893541313,Male
2654,149.5331681637424,Female
2655,117.3363742255297,Male
2656,127.24148800534263,Male
2657,145.02942112743568,Male
2658,119.5740954021295,Male
2659,130.87662222873362,Male
2660,136.9730167792472,Male
2661,151.71366991531883,Female
2662,124.73513894264946,Male
2663,161.32902638074768,Male
2664,137.28314392884948,Female
2665,149.55655398468798,Male
2666,153.60123178497906,Male
2667,150.3550674047149,Female
2668,178.44634581860817,Male
2669,145.8665289579428,Female
2670,152.0017068817144,Female
2671,141.19293933271834,Male
2672,126.75906479697824,Female
2673,135.47702578456483,Male
2674,158.56262623663804,Male
2675,145.75456556304485,Male
2676,165.15776967921389,Female
2677,155.2420353768414,Male
2678,143.2244255777785,Female
2679,150.35065421041125,Female
2680,132.83090330417696,Male
2681,159.9414010312512,Female
2682,139.9553038798667,Male
2683,166.11315515947555,Female
2684,169.78037708526682,Female
2685,149.87776481107633,Female
2686,143.70573083152934,Male
2687,133.0771591190487,Female
2688,140.6879747828443,Male
2689,167.88379199152072,Male
2690,136.7921832653799,Male
2691,155.25824856673808,Female
2692,136.1058290468655,Male
2693,138.17755250484097,Male
2694,142.04800311223744,Male
2695,148.6450680331576,Male
2696,154.79636717704585,Male
2697,140.73612579063132,Male
2698,153.72161368802625,Male
2699,167.9116375007985,Male
2700,164.91100580958164,Male
2701,158.16392912377984,Female
2702,133.9068476389815,Male
2703,137.07604440124055,Male
2704,125.60804846369545,Female
2705,154.73789767192986,Male
2706,145.5028813209296,Female
2707,157.77749194948427,Female
2708,136.36837903305872,Male
2709,142.2417787790666,Male
2710,131.26621259113918,Male
2711,127.36963073500553,Male
2712,137.76300047821735,Male
2713,141.97137258190602,Male
2714,139.01879283663322,Male
2715,130.39968493141689,Female
2716,151.85884647176977,Male
2717,153.80078078184562,Male
2718,135.50826294981653,Male
2719,129.9943432406781,Male
2720,146.08296745013226,Male
2721,156.39942237445987,Female
2722,146.02590302310676,Male
2723,166.25894222133468,Female
2724,124.55480706514005,Female
2725,129.75148069934156,Male
2726,143.95421563279422,Male
2727,142.81757627611725,Male
2728,135.10790543352303,Male
2729,157.46475597763018,Male
2730,136.04357963183503,Male
2731,138.66802039275214,Male
2732,144.62458066615497,Male
2733,159.4352646080548,Female
2734,161.47859581044185,Male
2735,137.0729467216342,Male
2736,136.18771382738007,Female
2737,167.1403130780078,Female
2738,125.09862534219333,Male
2739,127.09016341004582,Female
2740,118.55209694485237,Male
2741,156.49486513292646,Female
2742,135.00382703679998,Male
2743,141.17186019662685,Male
2744,143.00983808344398,Female
2745,150.47606946903187,Male
2746,144.79200980793988,Male
2747,154.59277930480755,Male
2748,132.47659836007278,Female
2749,148.45060417511147,Male
2750,135.2792488196399,Male
2751,128.20144267311298,Female
2752,122.17295173875954,Female
2753,153.8269837379093,Female
2754,157.94635028839136,Female
2755,145.5583234871091,Male
2756,114.1928634268815,Male
2757,150.88759195768841,Male
2758,158.58049486004717,Male
2759,151.97278564860306,Male
2760,130.7299127853818,Male
2761,141.61113701080396,Male
2762,156.38417403740402,Male
2763,135.1194455621646,Female
2764,149.21907835401458,Male
2765,160.2214670356934,Male
2766,145.94629833213412,Female
2767,128.71188812531034,Male
2768,151.56386950339214,Male
2769,128.64868173634542,Male
2770,158.33767681498327,Male
2771,135.48380373915893,Male
2772,145.20690323131763,Male
2773,145.6325380126027,Male
2774,131.8076280640862,Female
2775,144.02705856925283,Male
2776,158.81789256618444,Male
2777,165.46707164795853,Male
2778,153.42220672621917,Female
2779,128.360654859373,Male
2780,161.64052292101405,Female
2781,166.63374719058024,Female
2782,109.86007391720875,Male
2783,150.10076541057592,Male
2784,153.8156698218577,Male
2785,122.07392455615039,Male
2786,144.44241940111678,Female
2787,163.02176718561898,Female
2788,138.5824116715308,Male
2789,168.84631614727425,Male
2790,125.46161101667464,Female
2791,139.56597374340487,Female
2792,150.0991464659463,Male
2793,164.40348791402914,Male
2794,157.90341506996026,Male
2795,149.84333531491583,Female
2796,167.86171888536154,Female
2797,122.13053984306507,Female
2798,126.04200764518825,Male
2799,148.86140637474836,Male
2800,144.48076200632516,Male
2801,129.15818358946672,Male
2802,176.25364510949782,Male
2803,134.9099221850407,Female
2804,127.5290863702864,Male
2805,145.47413959825698,Male
2806,119.61015506991195,Male
2807,122.21034331040339,Female
2808,150.81482195961775,Male
2809,145.06869091592793,Female
2810,142.62549498853505,Female
2811,153.27752766152804,Female
2812,105.20344116950952,Male
2813,123.14876379920952,Female
2814,181.24209205659832,Male
2815,147.46962108700484,Female
2816,145.3851067181952,Male
2817,127.68791727408401,Male
2818,143.8934386444569,Male
2819,123.80732915639098,Female
2820,105.80785006967588,Male
2821,164.47335612966327,Female
2822,153.90455114196757,Male
2823,140.92935426830832,Male
2824,166.97933644696226,Female
2825,174.68369477730286,Male
2826,140.47728164149535,Female
2827,123.71777992403052,Female
2828,150.4722703289532,Male
2829,136.77557880829326,Female
2830,133.33340467227526,Male
2831,156.4681380995734,Male
2832,124.89925629011445,Male
2833,167.3475614299159,Male
2834,135.26211555812642,Male
2835,136.21607980363078,Female
2836,115.4375577110543,Male
2837,123.19116433806673,Female
2838,141.53938340184513,Female
2839,120.87321712770722,Male
2840,145.29344753407193,Female
2841,154.493211056954,Male
2842,143.3476426651142,Male
2843,148.49873765398638,Male
2844,168.0625700433817,Male
2845,136.0782684100839,Male
2846,168.00964992482304,Male
2847,135.57399345084139,Male
2848,152.54724461859328,Female
2849,114.13806183251364,Male
2850,144.5296417046931,Male
2851,174.61606727562807,Male
2852,121.48868529942811,Male
2853,168.16061419122366,Male
2854,167.53845696224005,Female
2855,125.4714567781126,Female
2856,125.20111420260376,Male
2857,140.6729142877163,Male
2858,150.11994979893907,Male
2859,144.67148389223468,Male
2860,126.17138748256306,Male
2861,149.11402709111667,Male
2862,135.9002996764478,Male
2863,132.25647243282424,Female
2864,139.4927185708784,Male
2865,132.18713277652483,Male
2866,159.54215816030245,Female
2867,147.28052685835772,Male
2868,132.8433116494361,Male
2869,140.12530129712098,Female
2870,163.36499057193677,Male
2871,134.39793258845867,Male
2872,148.0063619230202,Male
2873,131.189673872789,Male
2874,125.51932200819209,Male
2875,118.23280458092944,Male
2876,137.0959139715196,Male
2877,149.37232514131824,Male
2878,159.3118524921396,Male
2879,115.0448810383939,Male
2880,156.1598982762728,Female
2881,131.76247120414743,Male
2882,126.8145152778691,Male
2883,148.81067440855225,Male
2884,163.63418190466786,Male
2885,150.17590801202647,Male
2886,112.8760562221967,Male
2887,122.89944537662691,Male
2888,159.1077550263952,Female
2889,122.10410306207098,Male
2890,119.25779602971045,Male
2891,164.5749877694017,Male
2892,152.93835417603745,Male
2893,136.43709346706612,Female
2894,153.02998312657627,Female
2895,159.6325841790721,Female
2896,150.11562562170394,Male
2897,163.47310316060015,Male
2898,166.5205025774679,Female
2899,140.90671843320067,Male
2900,166.83447023911936,Female
2901,136.86300144233076,Male
2902,136.10061434054688,Male
2903,141.9810998772448,Female
2904,146.73788690070455,Female
2905,158.5221915322478,Male
2906,149.25666169200102,Male
2907,109.19922259655472,Male
2908,174.44028230971145,Male
2909,150.72116210867813,Male
2910,124.50674131240808,Female
2911,138.46986508789033,Female
2912,141.32637187591936,Male
2913,127.96725725062208,Male
2914,159.18818770937642,Male
2915,148.4756928866263,Male
2916,153.3974584096285,Male
2917,145.9372328192642,Male
2918,132.07031335600598,Female
2919,173.1235017533482,Male
2920,120.5213710658291,Female
2921,130.58666934974616,Male
2922,150.19252687094584,Male
2923,165.82725715627703,Male
2924,132.086550048611,Male
2925,150.62656695384587,Male
2926,143.56458833236294,Male
2927,114.17907441831223,Male
2928,143.9705211727086,Male
2929,158.0636246288624,Male
2930,112.65223798525221,Male
2931,146.1492992688802,Male
2932,153.79735731305175,Male
2933,105.74092865179571,Male
2934,141.90649867464649,Male
2935,139.73903961586197,Male
2936,144.16109701628565,Male
2937,122.29679517761356,Female
2938,152.18626510610693,Male
2939,133.64655607101832,Male
2940,166.4453583547054,Male
2941,140.7399643457127,Male
2942,143.86829737778578,Female
2943,171.6892584743923,Male
2944,153.86563567155878,Male
2945,169.9609303954041,Male
2946,155.37178912320212,Male
2947,128.78587420502015,Female
2948,144.27254567061038,Male
2949,139.91280194656633,Male
2950,127.40392337368809,Male
2951,128.89245985253282,Male
2952,167.7693110848866,Male
2953,147.15468782789878,Male
2954,135.06270967553982,Male
2955,153.61134662552016,Male
2956,140.80977425758067,Male
2957,121.15650990917476,Male
2958,165.682506137392,Male
2959,139.69758856565386,Male
2960,167.75301742356802,Female
2961,130.4830209364706,Female
2962,145.7555026265502,Male
2963,159.13936444226022,Female
2964,163.5469701929364,Male
2965,157.56644391073397,Male
2966,146.3808411831299,Male
2967,154.60600617417936,Male
2968,135.67569622414334,Female
2969,157.81281543352765,Female
2970,161.94585067791735,Male
2971,131.81992035762477,Male
2972,128.92865228370428,Male
2973,138.28098636298995,Male
2974,139.58244985936335,Female
2975,158.3073100930803,Male
2976,168.11044520479743,Male
2977,158.732973735131,Male
2978,141.1139300983246,Male
2979,134.2518993456518,Male
2980,132.33328291303394,Male
2981,151.8695427367998,Male
2982,126.71792533472366,Female
2983,155.77666124230083,Female
2984,130.82202018714585,Male
2985,127.07913924962196,Male
2986,120.93475435226988,Male
2987,152.0781070320131,Male
2988,135.86670794219893,Male
2989,144.82558397588429,Male
2990,142.50751169906752,Male
2991,150.35468469229772,Male
2992,150.09120769153787,Male
2993,143.0404662482332,Male
2994,160.95170088825662,Female
2995,111.49683718677827,Male
2996,150.69228420563448,Female
2997,142.00760543558494,Male
2998,174.40744379725422,Male
2999,154.82801309134794,Male
3000,160.44473401434544,Male
3001,148.17254638976348,Female
3002,150.59646879552201,Male
3003,144.23782529483006,Male
3004,141.98541169200206,Male
3005,153.51320813706315,Male
3006,139.63596347608538,Male
3007,159.58835968125567,Female
3008,179.12430659451846,Male
3009,150.58893822740978,Male
3010,165.4866200509941,Male
3011,145.76449800697796,Male
3012,115.56429808934753,Male
3013,128.60226341160117,Male
3014,124.65670796101362,Female
3015,138.3858556336649,Male
3016,150.18689055444833,Male
3017,163.80734863115853,Male
3018,161.9022241457577,Male
3019,117.76411496023233,Male
3020,154.52162575055047,Male
3021,165.54258020913457,Male
3022,127.33415576845717,Male
3023,127.38928212442296,Male
3024,155.2152808682567,Female
3025,138.91799266150113,Male
3026,145.16442110748656,Male
3027,167.69301756540466,Male
3028,165.43338528977674,Female
3029,163.84066601185373,Female
3030,132.07678646170416,Male
3031,120.03678738747008,Male
3032,141.03319087911208,Male
3033,120.05173722531784,Female
3034,149.49203269313105,Male
3035,126.87298114818798,Male
3036,144.12120052418604,Female
3037,145.81056492543843,Male
3038,151.31446095363404,Male
3039,125.09078145580777,Female
3040,145.70119423680168,Male
3041,144.62905859657582,Male
3042,154.70268809675807,Male
3043,121.27154049992208,Female
3044,145.24630029167855,Male
3045,142.1270822840181,Male
3046,158.63202143304258,Male
3047,125.03454771251504,Female
3048,162.20257694166062,Male
3049,159.65516898997598,Female
3050,149.24262249903308,Male
3051,161.95000963008644,Female
3052,162.49237481555159,Female
3053,155.4806856569327,Male
3054,154.09855745086946,Male
3055,145.34632023987805,Male
3056,123.64917682131349,Female
3057,146.85033257983548,Male
3058,138.51708621827805,Male
3059,137.77968109032324,Male
3060,142.3883251374162,Male
3061,149.19919843074402,Male
3062,145.25980712559942,Male
3063,139.53811836586158,Male
3064,138.4189794317843,Male
3065,124.84025121888286,Male
3066,146.3766942552465,Male
3067,131.67527484750048,Male
3068,154.00641463276415,Female
3069,126.34350785598234,Male
3070,123.72760776542022,Male
3071,149.08242333545667,Female
3072,152.68198320715484,Female
3073,171.8981232213698,Male
3074,165.31187222831397,Male
3075,166.16402279188677,Female
3076,161.00481342033743,Female
3077,131.65043054706433,Male
3078,124.41802585813849,Male
3079,132.55525926847906,Female
3080,139.27361894121915,Male
3081,139.48981822953618,Male
3082,146.71512307136942,Female
3083,110.16819033208401,Male
3084,131.1510101226288,Male
3085,133.62739557983286,Male
3086,131.12212359577933,Male
3087,154.98847462688406,Male
3088,143.6031323419199,Female
3089,128.36486229924873,Male
3090,121.62458383019842,Male
3091,114.18657349200787,Male
3092,120.93330768147138,Female
3093,147.71387388700657,Female
3094,137.73536937443905,Male
3095,151.87787556195963,Male
3096,146.23772426292373,Male
3097,176.05328450916994,Male
3098,179.403961887616,Male
3099,136.95955968766273,Male
3100,189.05379359077187,Male
3101,132.73525937936537,Male
3102,136.56225031444038,Male
3103,169.05918059479356,Male
3104,147.83817579344785,Male
3105,151.58057747655764,Male
3106,126.73068581089014,Female
3107,167.6509932850507,Female
3108,125.01133919085326,Male
3109,152.57577793246625,Female
3110,163.18713127918662,Male
3111,172.00177250156108,Male
3112,144.40862301943787,Male
3113,161.54691906023268,Male
3114,168.0213845302843,Male
3115,148.2550949538285,Male
3116,144.9272657125949,Female
3117,131.9685488161854,Male
3118,137.4588512598949,Male
3119,174.39998548147096,Male
3120,132.98162532555352,Male
3121,128.57665940004992,Male
3122,133.39271794219198,Male
3123,162.34599235655517,Male
3124,166.75686247659766,Female
3125,128.85879026191546,Male
3126,138.82420465101902,Male
3127,141.86803219548597,Male
3128,137.810311816915,Male
3129,110.56879631078641,Male
3130,162.58755296679348,Female
3131,154.9123112044902,Male
3132,143.57228744736483,Male
3133,143.89879979923325,Male
3134,154.81570255981643,Male
3135,155.43786910291158,Female
3136,157.73102934673608,Female
3137,163.45406574554772,Male
3138,142.09972359848484,Male
3139,124.48439455479944,Male
3140,144.75386537467995,Male
3141,143.16151415586543,Male
3142,164.42142934033888,Male
3143,127.56098497360317,Male
3144,136.08656939767394,Male
3145,138.53461295676107,Female
3146,126.31748962470569,Female
3147,157.7211277742181,Male
3148,131.88992536244854,Male
3149,167.3245295105453,Male
3150,131.35617070070577,Female
3151,144.08706685302178,Male
3152,160.37795784614545,Male
3153,115.8545720969241,Male
3154,167.630470790731,Male
3155,131.66048098218263,Female
3156,145.37781780660035,Male
3157,170.123226549245,Male
3158,148.79017703817598,Male
3159,139.572608256395,Female
3160,128.80152109847745,Female
3161,151.5716162100199,Male
3162,143.51499040762056,Male
3163,149.4405833263476,Female
3164,130.6641999138886,Female
3165,145.68529126370433,Male
3166,151.28262677976028,Female
3167,160.99747374107667,Male
3168,148.89299854787274,Male
3169,133.93278616563327,Female
3170,162.67238269644534,Male
3171,154.52405860651993,Male
3172,136.34655038205486,Female
3173,148.57273865067938,Male
3174,155.0449468770793,Male
3175,160.32535494801576,Female
3176,138.50450494277308,Male
3177,162.88531949818895,Male
3178,150.66458051880127,Male
3179,141.69096292433758,Male
3180,163.78501496081847,Male
3181,151.6225306519721,Female
3182,122.19804978786489,Male
3183,142.0199134616287,Male
3184,148.36822182812114,Male
3185,144.81689047401815,Male
3186,136.7072780421937,Male
3187,123.95119632397537,Female
3188,150.67561953080343,Female
3189,149.37771777643323,Male
3190,164.19312912786643,Female
3191,118.04891792052774,Male
3192,158.21611416633212,Male
3193,145.01696213138595,Male
3194,146.38843141441276,Female
3195,180.14750112717485,Male
3196,143.52259937535248,Male
3197,145.9059934141431,Male
3198,121.08580718281546,Male
3199,134.51135619579875,Male
3200,130.82991813459853,Male
3201,131.18417471802968,Female
3202,151.04520109242145,Male
3203,122.93771003452392,Male
3204,152.13126422008443,Female
3205,166.30131920757958,Male
3206,134.75034298648617,Male
3207,176.80508770802408,Male
3208,135.08387872775518,Female
3209,122.43790064071888,Male
3210,142.82123215333905,Male
3211,139.62661928903972,Male
3212,147.2298899583459,Male
3213,154.24452105863375,Male
3214,152.218090610215,Male
3215,126.91237156882727,Male
3216,139.18529979684115,Male
3217,147.44936983349515,Male
3218,157.26608969365066,Male
3219,135.3939318121696,Female
3220,122.28136804370206,Female
3221,129.21706381434254,Female
3222,142.1953095731038,Male
3223,154.36003723267999,Male
3224,140.1327409040798,Male
3225,164.84785805040215,Female
3226,150.22252845469552,Female
3227,159.37493702063443,Male
3228,124.92840874100219,Female
